Ward ID,Ward,Councillor,Journal Date,Vendor,Expense Type,Description,Account,Amount
10,South Winnipeg - St. Norbert,Janice Lukes,04/14/2016 12:00:00 AM,Manitoba Blue Cross,CWA,CWA - Cllrs Exec Assist-Stmt May 1,Casual Services,$235.49
10,South Winnipeg - St. Norbert,Janice Lukes,04/14/2016 12:00:00 AM,St Vital Historical Society Inc,CWA,CWA - 2016 Historian,Advertising,$250.00
13,Transcona,Russ Wyatt,04/13/2016 12:00:00 AM,Awesome Co,CWA,CWA - Domain & Hosting/Registration,Website/Domain Licenses,$255.00
9,Fort Rouge - East Fort Garry,Jenny Gerbasi,04/12/2016 12:00:00 AM,City of Winnipeg - Journal Entry,CWA,"CWA - April 12 Kiosk Purchase Invoice # 116026, Councillor Gerbasi - Door Prize Donation For Scrabble For Africa Fundraiser.",Contrib-Donations,$98.36
3,Point Douglas,Mike Pagtakhan,04/12/2016 12:00:00 AM,Fred Douglas Society,CWA,CWA - Art Of Caring Awards-Apr 21,"Luncheons, Receptions & Events",$50.00
3,Point Douglas,Mike Pagtakhan,04/12/2016 12:00:00 AM,Red River Basin Commission,CWA,CWA - 8th Annual Fish Dinner,"Luncheons, Receptions & Events",$55.00
15,North Kildonan,Jeff Browaty,04/12/2016 12:00:00 AM,Good Neighbours Active Living Centre Inc,CWA,CWA - 2016 Annual Gala Dinner,"Luncheons, Receptions & Events",$150.00
15,North Kildonan,Jeff Browaty,04/12/2016 12:00:00 AM,Kyle Smoley,CWA,CWA - Iphone Monthly Service,Telephone,$50.00
15,North Kildonan,Jeff Browaty,04/12/2016 12:00:00 AM,Ukrainian Cultural & Educational Centre,CWA,CWA - De Luca'S Fundraising Dinner,"Luncheons, Receptions & Events",$300.00
11,St. Vital,Brian Mayes,04/12/2016 12:00:00 AM,Dakota Community Centre Inc,CWA,CWA - Rink Board,Advertising,$300.00
10,South Winnipeg - St. Norbert,Janice Lukes,04/12/2016 12:00:00 AM,St Norbert Collegiate,CWA,CWA - 2016 Musical-Oliver Prog,Advertising,$50.00
7,Charleswood - Tuxedo - Whyte Ridge,Marty Morantz,04/11/2016 12:00:00 AM,City of Winnipeg - Journal Entry,CWA,CWA - Payment For Arena Advertising Inv #2044 - Councillor Marty Morantz,Advertising,$530.08
4,Daniel McIntyre,Cindy Gilroy,04/08/2016 12:00:00 AM,Spence Neighbourhood Association,CWA,CWA - Apr 2016 Edition-Newsletter,Advertising,$100.00
7,Charleswood - Tuxedo - Whyte Ridge,Marty Morantz,04/08/2016 12:00:00 AM,Caitlin Macgregor,CWA,CWA - I-Phone Service,Telephone,$40.00
7,Charleswood - Tuxedo - Whyte Ridge,Marty Morantz,04/08/2016 12:00:00 AM,Variety The Children'S Charity,CWA,CWA - Come One Come All Gold-Gala,"Luncheons, Receptions & Events",$1500.00
6,St. Charles,Shawn Dobson,04/08/2016 12:00:00 AM,Heritage Winnipeg Corporation,CWA,CWA - 2016 Spring Luncheon Fundraise,"Luncheons, Receptions & Events",$200.00
6,St. Charles,Shawn Dobson,04/08/2016 12:00:00 AM,The Bs Comedy Players,CWA,CWA - Annual Live Music Sketch Comed,"Luncheons, Receptions & Events",$70.00
3,Point Douglas,Mike Pagtakhan,04/08/2016 12:00:00 AM,Vivian Armstrong,CWA,CWA - Dufferin School Student Tour,Ward Activities,$35.66
2,Mynarski,Ross Eadie,04/07/2016 12:00:00 AM,Seven Oaks School Division,CWA,CWA - Seven Oaks Rhythm & Roots Gala,"Luncheons, Receptions & Events",$200.00
2,Mynarski,Ross Eadie,04/07/2016 12:00:00 AM,Ukrainian Canadian Social Services Inc,CWA,CWA - Nasha Hromada No. 54,Advertising,$200.00
2,Mynarski,Ross Eadie,04/07/2016 12:00:00 AM,Winnipeg Military Family Resource Centre,CWA,CWA - Yellow Ribbon Gala 2016,"Luncheons, Receptions & Events",$200.00
10,South Winnipeg - St. Norbert,Janice Lukes,04/07/2016 12:00:00 AM,Janice Lukes,CWA,CWA - Chamber Of Commerce Breakfast,"Luncheons, Receptions & Events",$25.00
10,South Winnipeg - St. Norbert,Janice Lukes,04/07/2016 12:00:00 AM,Janice Lukes,CWA,CWA - Chamber Of Commerce Luncheon,"Luncheons, Receptions & Events",$47.50
10,South Winnipeg - St. Norbert,Janice Lukes,04/07/2016 12:00:00 AM,Janice Lukes,CWA,CWA - Community Meeting-Snow Removal,Parking Meter/Voucher,$7.62
10,South Winnipeg - St. Norbert,Janice Lukes,04/07/2016 12:00:00 AM,Janice Lukes,CWA,CWA - Community Meeting-Snow Removal,Ward Activities,$68.95
10,South Winnipeg - St. Norbert,Janice Lukes,04/07/2016 12:00:00 AM,Janice Lukes,CWA,CWA - Xerox Printer Maintenance Kit,Stationery and Office Supplies,$78.66
10,South Winnipeg - St. Norbert,Janice Lukes,04/07/2016 12:00:00 AM,Pembina Active Living (55+),CWA,CWA - Newsletter Insert-Spring 2016,Advertising,$50.00
10,South Winnipeg - St. Norbert,Janice Lukes,04/07/2016 12:00:00 AM,Red River Basin Commission,CWA,CWA - Rrbcnc 8th Annual Fish Dinner,"Luncheons, Receptions & Events",$110.00
9,Fort Rouge - East Fort Garry,Jenny Gerbasi,04/06/2016 12:00:00 AM,Red River Basin Commission,CWA,CWA - Rrbcnc 8th Annual Fish Dinner,"Luncheons, Receptions & Events",$55.00
15,North Kildonan,Jeff Browaty,04/06/2016 12:00:00 AM,Red River Basin Commission,CWA,CWA - Rrbcnc 8th Annual Fish Dinner,"Luncheons, Receptions & Events",$110.00
7,Charleswood - Tuxedo - Whyte Ridge,Marty Morantz,04/05/2016 12:00:00 AM,Benchmark Advertising Ltd,CWA,CWA - Rental-Benches,Advertising,$150.00
7,Charleswood - Tuxedo - Whyte Ridge,Marty Morantz,04/05/2016 12:00:00 AM,Charleswood Curling Club Ltd,CWA,CWA - Side Wall-2015-2016 Curling,Advertising,$225.00
3,Point Douglas,Mike Pagtakhan,04/05/2016 12:00:00 AM,Benchmark Advertising Ltd,CWA,CWA - Rental-Benches,Advertising,$145.00
3,Point Douglas,Mike Pagtakhan,04/05/2016 12:00:00 AM,Ukrainian Canadian Social Services Inc,CWA,CWA - Easter & Christmas Journal,Advertising,$400.00
3,Point Douglas,Mike Pagtakhan,04/05/2016 12:00:00 AM,Web Wizards Inc,CWA,CWA - Website Support,Periodicals and Subscriptions,$225.00
3,Point Douglas,Mike Pagtakhan,04/05/2016 12:00:00 AM,Winnipeg Police Association,CWA,CWA - 2016 Charity Ball-Apr 30,"Luncheons, Receptions & Events",$160.00
11,St. Vital,Brian Mayes,04/05/2016 12:00:00 AM,Brian Mayes,CWA,CWA - Community Meeting,Ward Activities,$22.94
11,St. Vital,Brian Mayes,04/05/2016 12:00:00 AM,Brian Mayes,CWA,CWA - Heritage Winnipeg Event,Parking Meter/Voucher,$1.90
11,St. Vital,Brian Mayes,04/05/2016 12:00:00 AM,Brian Mayes,CWA,CWA - Meadowood Manor Meeting,Ward Activities,$22.94
9,Fort Rouge - East Fort Garry,Jenny Gerbasi,04/04/2016 12:00:00 AM,Pembina Active Living (55+),CWA,CWA - Newsletter Insert-Spring2016,Advertising,$50.00
8,River Heights - Fort Garry,John Orlikow,04/04/2016 12:00:00 AM,Pembina Active Living (55+),CWA,CWA - Newsletter Insert-Spring2016,Advertising,$50.00
11,St. Vital,Brian Mayes,04/04/2016 12:00:00 AM,Prairie Northern Regional,Chairmanship,Chairmanship - 7th Annual Meeting,Contrib-Sponsorships-Cash,$113.27
11,St. Vital,Brian Mayes,04/04/2016 12:00:00 AM,Prairie Northern Regional,Carryover Chairmanship,Carryover Chairmanship - 7th Annual Meeting,Contrib-Sponsorships-Cash,$136.73
9,Fort Rouge - East Fort Garry,Jenny Gerbasi,04/02/2016 12:00:00 AM,Councillor's Executive Assistant,CWA,CWA - Executive Assistant Salary & Benefits,Casual Services,$1798.11
8,River Heights - Fort Garry,John Orlikow,04/02/2016 12:00:00 AM,Councillor's Executive Assistant,CWA,CWA - Executive Assistant Salary & Benefits,Casual Services,$2167.21
4,Daniel McIntyre,Cindy Gilroy,04/02/2016 12:00:00 AM,Councillor's Executive Assistant,CWA,CWA - Executive Assistant Salary & Benefits,Casual Services,$2146.01
5,St. James - Brooklands - Weston,Scott Gillingham,04/02/2016 12:00:00 AM,Councillor's Executive Assistant,CWA,CWA - Executive Assistant Salary & Benefits,Casual Services,$1758.88
7,Charleswood - Tuxedo - Whyte Ridge,Marty Morantz,04/02/2016 12:00:00 AM,Councillor's Executive Assistant,CWA,CWA - Executive Assistant Salary & Benefits,Casual Services,$1926.29
6,St. Charles,Shawn Dobson,04/02/2016 12:00:00 AM,Councillor's Executive Assistant,CWA,CWA - Executive Assistant Salary & Benefits,Casual Services,$1962.51
3,Point Douglas,Mike Pagtakhan,04/02/2016 12:00:00 AM,Councillor's Executive Assistant,CWA,CWA - Executive Assistant Salary & Benefits,Casual Services,$2046.43
1,Old Kildonan,Devi Sharma,04/02/2016 12:00:00 AM,Councillor's Executive Assistant,CWA,CWA - Executive Assistant Salary & Benefits,Casual Services,$1313.58
2,Mynarski,Ross Eadie,04/02/2016 12:00:00 AM,Councillor's Executive Assistant,CWA,CWA - Executive Assistant Salary & Benefits,Casual Services,$1811.47
15,North Kildonan,Jeff Browaty,04/02/2016 12:00:00 AM,Councillor's Executive Assistant,CWA,CWA - Executive Assistant Salary & Benefits,Casual Services,$1801.40
14,Elmwood - East Kildonan,Jason Schreyer,04/02/2016 12:00:00 AM,Councillor's Executive Assistant,CWA,CWA - Executive Assistant Salary & Benefits,Casual Services,$2203.30
13,Transcona,Russ Wyatt,04/02/2016 12:00:00 AM,Councillor's Executive Assistant,CWA,CWA - Executive Assistant Salary & Benefits,Casual Services,$1694.00
12,St. Boniface,Matt Allard,04/02/2016 12:00:00 AM,Councillor's Executive Assistant,CWA,CWA - Executive Assistant Salary & Benefits,Casual Services,$2287.20
11,St. Vital,Brian Mayes,04/02/2016 12:00:00 AM,Councillor's Executive Assistant,CWA,CWA - Executive Assistant Salary & Benefits,Casual Services,$2026.29
10,South Winnipeg - St. Norbert,Janice Lukes,04/02/2016 12:00:00 AM,Councillor's Executive Assistant,CWA,CWA - Executive Assistant Salary & Benefits,Casual Services,$2520.83
9,Fort Rouge - East Fort Garry,Jenny Gerbasi,04/01/2016 12:00:00 AM,City of Winnipeg - Journal Entry,CWA,CWA - Cof-Gl-I-109-Ixr-Xerox,"Printing,Binding,Photocopying",$8.35
9,Fort Rouge - East Fort Garry,Jenny Gerbasi,04/01/2016 12:00:00 AM,Flexity,CWA,CWA - Cof-Gl-I-109-Flx,Telephone,$27.06
9,Fort Rouge - East Fort Garry,Jenny Gerbasi,04/01/2016 12:00:00 AM,MTS Mobility,CWA,CWA - MTS Account,Telephone,$209.55
8,River Heights - Fort Garry,John Orlikow,04/01/2016 12:00:00 AM,Flexity,CWA,CWA - Cof-Gl-I-109-Flx,Telephone,$27.06
8,River Heights - Fort Garry,John Orlikow,04/01/2016 12:00:00 AM,MTS Mobility,CWA,CWA - MTS Account,Telephone,$170.32
4,Daniel McIntyre,Cindy Gilroy,04/01/2016 12:00:00 AM,City of Winnipeg - Journal Entry,CWA,CWA - Cof-Gl-I-109-Ixr-Xerox,"Printing,Binding,Photocopying",$1.43
4,Daniel McIntyre,Cindy Gilroy,04/01/2016 12:00:00 AM,Flexity,CWA,CWA - Cof-Gl-I-109-Flx,Telephone,$54.12
4,Daniel McIntyre,Cindy Gilroy,04/01/2016 12:00:00 AM,MTS Mobility,CWA,CWA - MTS Account,Telephone,$57.24
4,Daniel McIntyre,Cindy Gilroy,04/01/2016 12:00:00 AM,West End Biz,CWA,CWA - Annual Sweep Off Sponsorship,Contrib-Sponsorships-Cash,$250.00
5,St. James - Brooklands - Weston,Scott Gillingham,04/01/2016 12:00:00 AM,City of Winnipeg - Journal Entry,CWA,CWA - Cof-Gl-I-109-Ixr-Xerox,"Printing,Binding,Photocopying",$53.91
5,St. James - Brooklands - Weston,Scott Gillingham,04/01/2016 12:00:00 AM,Flexity,CWA,CWA - Cof-Gl-I-109-Flx,Telephone,$54.12
5,St. James - Brooklands - Weston,Scott Gillingham,04/01/2016 12:00:00 AM,MTS Mobility,CWA,CWA - MTS Account,Telephone,$128.94
5,St. James - Brooklands - Weston,Scott Gillingham,04/01/2016 12:00:00 AM,Making Waves Winnipeg,CWA,CWA - Making Waves Gala Dinner,"Luncheons, Receptions & Events",$240.00
7,Charleswood - Tuxedo - Whyte Ridge,Marty Morantz,04/01/2016 12:00:00 AM,City of Winnipeg - Journal Entry,CWA,CWA - Cof-Gl-I-109-Ixr-Xerox,"Printing,Binding,Photocopying",$43.89
7,Charleswood - Tuxedo - Whyte Ridge,Marty Morantz,04/01/2016 12:00:00 AM,Flexity,CWA,CWA - Cof-Gl-I-109-Flx,Telephone,$54.12
6,St. Charles,Shawn Dobson,04/01/2016 12:00:00 AM,City of Winnipeg - Journal Entry,CWA,CWA - Cof-Gl-I-109-Ixr-Xerox,"Printing,Binding,Photocopying",$44.69
6,St. Charles,Shawn Dobson,04/01/2016 12:00:00 AM,Flexity,CWA,CWA - Cof-Gl-I-109-Flx,Telephone,$54.12
6,St. Charles,Shawn Dobson,04/01/2016 12:00:00 AM,MTS Mobility,CWA,CWA - MTS Account,Telephone,$113.40
3,Point Douglas,Mike Pagtakhan,04/01/2016 12:00:00 AM,City of Winnipeg - Journal Entry,CWA,CWA - Cof-Gl-I-109-Ixr-Xerox,"Printing,Binding,Photocopying",$0.10
3,Point Douglas,Mike Pagtakhan,04/01/2016 12:00:00 AM,Flexity,CWA,CWA - Cof-Gl-I-109-Flx,Telephone,$27.06
3,Point Douglas,Mike Pagtakhan,04/01/2016 12:00:00 AM,MTS Mobility,CWA,CWA - MTS Account,Telephone,$277.78
3,Point Douglas,Mike Pagtakhan,04/01/2016 12:00:00 AM,Norwest Co-Op Community,Chairmanship,Chairmanship - Norwest Fit Fest,Ward Activities,$100.00
1,Old Kildonan,Devi Sharma,04/01/2016 12:00:00 AM,MTS Communications,CWA,CWA - MTS Account,Telephone,$243.37
1,Old Kildonan,Devi Sharma,04/01/2016 12:00:00 AM,MTS Mobility,CWA,CWA - MTS Account,Telephone,$145.80
2,Mynarski,Ross Eadie,04/01/2016 12:00:00 AM,Flexity,CWA,CWA - Cof-Gl-I-109-Flx,Telephone,$27.06
2,Mynarski,Ross Eadie,04/01/2016 12:00:00 AM,MTS Communications,CWA,CWA - MTS Account,Telephone,$29.34
2,Mynarski,Ross Eadie,04/01/2016 12:00:00 AM,MTS Mobility,CWA,CWA - MTS Account,Telephone,$118.80
2,Mynarski,Ross Eadie,04/01/2016 12:00:00 AM,North End Community Renewal Corp,CWA,CWA - Food Security Program,Contrib-Donations,$1500.00
15,North Kildonan,Jeff Browaty,04/01/2016 12:00:00 AM,Flexity,CWA,CWA - Cof-Gl-I-109-Flx,Telephone,$27.06
15,North Kildonan,Jeff Browaty,04/01/2016 12:00:00 AM,MTS Mobility,CWA,CWA - MTS Account,Telephone,$85.48
14,Elmwood - East Kildonan,Jason Schreyer,04/01/2016 12:00:00 AM,City of Winnipeg - Journal Entry,CWA,CWA - Cof-Gl-I-109-Ixr-Xerox,"Printing,Binding,Photocopying",$91.03
14,Elmwood - East Kildonan,Jason Schreyer,04/01/2016 12:00:00 AM,Flexity,CWA,CWA - Cof-Gl-I-109-Flx,Telephone,$54.12
14,Elmwood - East Kildonan,Jason Schreyer,04/01/2016 12:00:00 AM,MTS Mobility,CWA,CWA - MTS Account,Telephone,$124.48
13,Transcona,Russ Wyatt,04/01/2016 12:00:00 AM,City of Winnipeg - Journal Entry,CWA,CWA - Cof-Gl-I-109-Ixr-Xerox,"Printing,Binding,Photocopying",$13.13
13,Transcona,Russ Wyatt,04/01/2016 12:00:00 AM,MTS Communications,CWA,CWA - MTS Account,Telephone,$71.42
12,St. Boniface,Matt Allard,04/01/2016 12:00:00 AM,City of Winnipeg - Journal Entry,CWA,CWA - Cof-Gl-I-109-Ixr-Xerox,"Printing,Binding,Photocopying",$85.65
12,St. Boniface,Matt Allard,04/01/2016 12:00:00 AM,MTS Mobility,CWA,CWA - MTS Account,Telephone,$-27.94
11,St. Vital,Brian Mayes,04/01/2016 12:00:00 AM,City of Winnipeg - Journal Entry,CWA,CWA - Cof-Gl-I-109-Ixr-Xerox,"Printing,Binding,Photocopying",$10.30
11,St. Vital,Brian Mayes,04/01/2016 12:00:00 AM,Flexity,CWA,CWA - Cof-Gl-I-109-Flx,Telephone,$27.06
11,St. Vital,Brian Mayes,04/01/2016 12:00:00 AM,MTS Mobility,CWA,CWA - MTS Account,Telephone,$78.35
10,South Winnipeg - St. Norbert,Janice Lukes,04/01/2016 12:00:00 AM,City of Winnipeg - Journal Entry,CWA,CWA - Cof-Gl-I-109-Ixr-Xerox,"Printing,Binding,Photocopying",$3.00
10,South Winnipeg - St. Norbert,Janice Lukes,04/01/2016 12:00:00 AM,Flexity,CWA,CWA - Cof-Gl-I-109-Flx,Telephone,$27.06
10,South Winnipeg - St. Norbert,Janice Lukes,04/01/2016 12:00:00 AM,MTS Mobility,CWA,CWA - MTS Account,Telephone,$121.51
9,Fort Rouge - East Fort Garry,Jenny Gerbasi,03/31/2016 12:00:00 AM,City of Winnipeg - Journal Entry,CWA,CWA - Metered Postage March 2016,Postage,$0.80
9,Fort Rouge - East Fort Garry,Jenny Gerbasi,03/31/2016 12:00:00 AM,Ctc*Constantcontac,CWA,CWA -  E-Newsletter Service-Feb 05,Periodicals and Subscriptions,$85.40
9,Fort Rouge - East Fort Garry,Jenny Gerbasi,03/31/2016 12:00:00 AM,Ctc*Constantcontac,CWA,CWA -  E-Newsletter Service-Feb 29,Periodicals and Subscriptions,$83.56
9,Fort Rouge - East Fort Garry,Jenny Gerbasi,03/31/2016 12:00:00 AM,Mcnallyrobinson,CWA,CWA -  Book For Fcm Legacy Pro-Feb 17,"Luncheons, Receptions & Events",$19.95
4,Daniel McIntyre,Cindy Gilroy,03/31/2016 12:00:00 AM,City of Winnipeg - Journal Entry,CWA,CWA - Metered Postage March 2016,Postage,$1.71
7,Charleswood - Tuxedo - Whyte Ridge,Marty Morantz,03/31/2016 12:00:00 AM,City of Winnipeg - Journal Entry,CWA,CWA - Metered Postage March 2016,Postage,$0.80
7,Charleswood - Tuxedo - Whyte Ridge,Marty Morantz,03/31/2016 12:00:00 AM,Sons Ofitaly,CWA,CWA -  30th Annual Sons Of Ita-Feb 11,"Luncheons, Receptions & Events",$190.48
7,Charleswood - Tuxedo - Whyte Ridge,Marty Morantz,03/31/2016 12:00:00 AM,The Boulevard Pub,CWA,CWA -  Meeting With Margaret R-Feb 09,Business Meetings,$59.62
6,St. Charles,Shawn Dobson,03/31/2016 12:00:00 AM,Corporate Express,CWA,"CWA -  Pens, Binders, Envelope-Feb 19",Stationery and Office Supplies,$93.99
3,Point Douglas,Mike Pagtakhan,03/31/2016 12:00:00 AM,Canad Inns - Garde,CWA,CWA -  Knights Of Rizal-Feb 18,Business Meetings,$79.66
3,Point Douglas,Mike Pagtakhan,03/31/2016 12:00:00 AM,City of Winnipeg - Journal Entry,CWA,CWA - Metered Postage March 2016,Postage,$54.71
3,Point Douglas,Mike Pagtakhan,03/31/2016 12:00:00 AM,Ctc*Constantcontac,CWA,CWA -  Website Service-Feb 08,Periodicals and Subscriptions,$28.65
3,Point Douglas,Mike Pagtakhan,03/31/2016 12:00:00 AM,Grace Cafe,CWA,CWA -  Project Management Meet-Feb 08,Business Meetings,$6.64
3,Point Douglas,Mike Pagtakhan,03/31/2016 12:00:00 AM,Maximizer Software,CWA,CWA - Online Software Purchase-Feb 26,Periodicals and Subscriptions,$2319.00
3,Point Douglas,Mike Pagtakhan,03/31/2016 12:00:00 AM,Millennium Library,CWA,CWA -  Wordless Book Event-Feb 09,Parking Meter/Voucher,$3.81
3,Point Douglas,Mike Pagtakhan,03/31/2016 12:00:00 AM,Phu O Ng Nam Resta,CWA,CWA -  Arlington Bridge Discus-Feb 27,Business Meetings,$25.31
3,Point Douglas,Mike Pagtakhan,03/31/2016 12:00:00 AM,Runningroom-Races,CWA,CWA -  St. Peters Roman Cathol-Mar 02,Ward Activities,$94.50
3,Point Douglas,Mike Pagtakhan,03/31/2016 12:00:00 AM,Salisbury House Le,CWA,CWA -  Ward Issues Discussion-Mar 01,Business Meetings,$29.02
3,Point Douglas,Mike Pagtakhan,03/31/2016 12:00:00 AM,Wpg Free Press Onl,CWA,CWA -  Online Subscription-Feb 16,Periodicals and Subscriptions,$19.25
3,Point Douglas,Mike Pagtakhan,03/31/2016 12:00:00 AM,"Rbc Convpagtakhan,",Chairmanship,Chairmanship - Rbc Convention Cent Re,Parking Meter/Voucher,$9.52
3,Point Douglas,Mike Pagtakhan,03/31/2016 12:00:00 AM,"Westjetpagtakhan,",Chairmanship,Chairmanship - Westjet  83826088075 70,Conferences Involving Travel,$25.00
3,Point Douglas,Mike Pagtakhan,03/31/2016 12:00:00 AM,"Winnipegpagtakhan,",Chairmanship,Chairmanship - Winnipeg Chamber Of  Co,"Luncheons, Receptions & Events",$716.00
2,Mynarski,Ross Eadie,03/31/2016 12:00:00 AM,Duffy Staxi,CWA,CWA -  Taxi Cab Board Meeting-Feb 17,Transportation,$13.81
2,Mynarski,Ross Eadie,03/31/2016 12:00:00 AM,Duffy Staxi,CWA,CWA -  Taxi Cab Board Meeting-Mar 02,Transportation,$13.05
14,Elmwood - East Kildonan,Jason Schreyer,03/31/2016 12:00:00 AM,City of Winnipeg - Journal Entry,CWA,CWA - Metered Postage March 2016,Postage,$3.98
13,Transcona,Russ Wyatt,03/31/2016 12:00:00 AM,City of Winnipeg - Journal Entry,CWA,CWA - Metered Postage March 2016,Postage,$4.00
13,Transcona,Russ Wyatt,03/31/2016 12:00:00 AM,Mts-Mobility Inc.,CWA,"CWA -  November, December, Jan-Feb 16",Telephone,$318.84
13,Transcona,Russ Wyatt,03/31/2016 12:00:00 AM,Staples.Ca,CWA,CWA -  Paper And Envelope Pack-Mar 02,Stationery and Office Supplies,$72.35
13,Transcona,Russ Wyatt,03/31/2016 12:00:00 AM,Westerncanada Avi,CWA,CWA -  Councillor Wyatt Member-Feb 19,Membership Fees,$50.00
11,St. Vital,Brian Mayes,03/31/2016 12:00:00 AM,City of Winnipeg - Journal Entry,CWA,CWA - Metered Postage March 2016,Postage,$1.60
11,St. Vital,Brian Mayes,03/31/2016 12:00:00 AM,Rene S Courier,CWA,CWA - Invoice 1606-013116 Coun-Feb 11,Postage,$18.75
9,Fort Rouge - East Fort Garry,Jenny Gerbasi,03/30/2016 12:00:00 AM,The Wildwood Community Club,CWA,CWA - Wcc News Letter 10 Issues,Advertising,$540.00
4,Daniel McIntyre,Cindy Gilroy,03/30/2016 12:00:00 AM,Cotelle Mackintosh,CWA,CWA - Drafting Articles/Research,Casual Services,$600.00
3,Point Douglas,Mike Pagtakhan,03/30/2016 12:00:00 AM,Fred Douglas Society,CWA,CWA - Art Of Caring Awrds Bklet,Advertising,$200.00
2,Mynarski,Ross Eadie,03/30/2016 12:00:00 AM,The Dufferin Residents Association Of,CWA,CWA - Bear Clan Patrol Funding,Contrib-Donations,$3000.00
11,St. Vital,Brian Mayes,03/30/2016 12:00:00 AM,City of Winnipeg - Journal Entry,CWA,"CWA - Kiosk Purchase Invoice # 116021, Councillor Brian Mayes Silent Auction Prize Donation For The St. Vital Art Show.",Contrib-Donations,$85.32
11,St. Vital,Brian Mayes,03/30/2016 12:00:00 AM,Manitoba Conservation Districts,Chairmanship,Chairmanship - Class Sponsor For Apr 29,"Luncheons, Receptions & Events",$500.00
9,Fort Rouge - East Fort Garry,Jenny Gerbasi,03/29/2016 12:00:00 AM,Rene Hering,CWA,CWA - Website Updates,Periodicals and Subscriptions,$25.00
1,Old Kildonan,Devi Sharma,03/29/2016 12:00:00 AM,Manitoba Hydro,CWA,CWA - Electricity/Natural Gas,"Heat-Gas,Oil,Steam & Electric",$209.23
13,Transcona,Russ Wyatt,03/29/2016 12:00:00 AM,Imperial Parking Canada Corporation,CWA,CWA - Apr 1-30 Lot 47 Rsvd,Parking Space Rental,$175.00
13,Transcona,Russ Wyatt,03/29/2016 12:00:00 AM,Myra Rose Florist,CWA,CWA - Silent Auction Donation,Ward Activities,$119.25
10,South Winnipeg - St. Norbert,Janice Lukes,03/29/2016 12:00:00 AM,Jennifer Raindahl,CWA,"CWA - Office Work,Constituent Corres",Casual Services,$315.00
8,River Heights - Fort Garry,John Orlikow,03/24/2016 12:00:00 AM,Suckerpunch,CWA,CWA - Graphic Design,"Printing,Binding,Photocopying",$315.00
